open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,open_time_dt,close_time_dt,symbol,interval
1755262800000,118648.66,118738.0,117743.21,117770.48,1302.10489,1755266399999,153958105.3781517,234530,519.90974,61464991.1679482,0,2025-08-15 13:00:00+00:00,2025-08-15 13:59:59.999000+00:00,BTCUSDT,1h
1755266400000,117770.47,118274.0,117260.0,117400.0,1176.80402,1755269999999,138551984.7066877,275368,493.56993,58131592.1414357,0,2025-08-15 14:00:00+00:00,2025-08-15 14:59:59.999000+00:00,BTCUSDT,1h
1755270000000,117400.0,117588.68,116827.29,117275.22,2002.13351,1755273599999,234594389.815835,394294,815.03019,95520492.0124982,0,2025-08-15 15:00:00+00:00,2025-08-15 15:59:59.999000+00:00,BTCUSDT,1h
1755273600000,117275.23,117418.49,116803.99,117353.36,756.28175,1755277199999,88557763.8316132,233552,379.8755,44486671.7723056,0,2025-08-15 16:00:00+00:00,2025-08-15 16:59:59.999000+00:00,BTCUSDT,1h
1755277200000,117353.36,117882.35,117000.0,117586.92,862.91559,1755280799999,101403411.1300384,166810,477.14848,56080675.3817054,0,2025-08-15 17:00:00+00:00,2025-08-15 17:59:59.999000+00:00,BTCUSDT,1h
1755280800000,117586.92,117662.41,117028.98,117159.66,333.40859,1755284399999,39117523.8626919,97283,152.22898,17861538.7478715,0,2025-08-15 18:00:00+00:00,2025-08-15 18:59:59.999000+00:00,BTCUSDT,1h
1755284400000,117159.65,117412.82,116866.0,116936.27,440.85496,1755287999999,51603873.8204067,99842,146.7703,17180340.0998726,0,2025-08-15 19:00:00+00:00,2025-08-15 19:59:59.999000+00:00,BTCUSDT,1h
1755288000000,116936.28,117323.47,116862.5,117280.0,248.37175,1755291599999,29088994.4491238,56002,128.70389,15073480.9754394,0,2025-08-15 20:00:00+00:00,2025-08-15 20:59:59.999000+00:00,BTCUSDT,1h
1755291600000,117280.01,117350.0,117000.0,117320.02,268.99006,1755295199999,31529727.4346726,45514,146.99662,17231167.1420595,0,2025-08-15 21:00:00+00:00,2025-08-15 21:59:59.999000+00:00,BTCUSDT,1h
1755295200000,117320.01,117738.57,117302.65,117702.0,374.66043,1755298799999,44007509.5619473,42130,218.94407,25716878.1139839,0,2025-08-15 22:00:00+00:00,2025-08-15 22:59:59.999000+00:00,BTCUSDT,1h
1755298800000,117701.99,117761.88,117036.53,117342.05,462.67467,1755302399999,54274194.2961459,78562,181.58126,21297173.6329318,0,2025-08-15 23:00:00+00:00,2025-08-15 23:59:59.999000+00:00,BTCUSDT,1h
1755302400000,117342.04,117781.99,117231.14,117735.21,546.22017,1755305999999,64181901.8161228,86065,277.81072,32640830.3230164,0,2025-08-16 00:00:00+00:00,2025-08-16 00:59:59.999000+00:00,BTCUSDT,1h
1755306000000,117735.2,117898.99,117626.31,117821.6,349.62497,1755309599999,41164044.3881001,65505,194.54966,22904591.7262217,0,2025-08-16 01:00:00+00:00,2025-08-16 01:59:59.999000+00:00,BTCUSDT,1h
1755309600000,117821.61,117821.61,117440.74,117505.51,307.50607,1755313199999,36165490.4355714,72495,116.92568,13749986.1970341,0,2025-08-16 02:00:00+00:00,2025-08-16 02:59:59.999000+00:00,BTCUSDT,1h
1755313200000,117505.52,117657.97,117389.56,117429.63,217.17429,1755316799999,25528505.0676015,51306,104.9787,12339324.3187992,0,2025-08-16 03:00:00+00:00,2025-08-16 03:59:59.999000+00:00,BTCUSDT,1h
1755316800000,117429.63,117884.0,117419.44,117815.66,222.51215,1755320399999,26190116.7615572,47557,147.70842,17384708.3538656,0,2025-08-16 04:00:00+00:00,2025-08-16 04:59:59.999000+00:00,BTCUSDT,1h
1755320400000,117815.66,117852.25,117522.7,117595.78,201.54892,1755323999999,23706991.7111403,56401,86.18185,10135753.7754619,0,2025-08-16 05:00:00+00:00,2025-08-16 05:59:59.999000+00:00,BTCUSDT,1h
1755324000000,117595.78,117635.42,117278.0,117394.65,260.53589,1755327599999,30593972.6729667,54887,135.27606,15884115.6705912,0,2025-08-16 06:00:00+00:00,2025-08-16 06:59:59.999000+00:00,BTCUSDT,1h
1755327600000,117394.64,117674.77,117344.69,117596.07,240.659,1755331199999,28284628.5859274,44360,118.69386,13950910.4760938,0,2025-08-16 07:00:00+00:00,2025-08-16 07:59:59.999000+00:00,BTCUSDT,1h
1755331200000,117596.07,117677.06,117501.16,117631.09,185.0877,1755334799999,21766193.1892141,39671,92.86348,10920619.2195085,0,2025-08-16 08:00:00+00:00,2025-08-16 08:59:59.999000+00:00,BTCUSDT,1h
1755334800000,117631.09,117703.92,117306.0,117312.0,303.36694,1755338399999,35668265.0772208,62625,120.23334,14136611.6470598,0,2025-08-16 09:00:00+00:00,2025-08-16 09:59:59.999000+00:00,BTCUSDT,1h
1755338400000,117312.0,117447.05,117143.98,117388.0,524.83945,1755341999999,61562337.9499104,89649,281.27404,32990837.6327694,0,2025-08-16 10:00:00+00:00,2025-08-16 10:59:59.999000+00:00,BTCUSDT,1h
1755342000000,117387.99,117540.0,117350.12,117378.52,192.74721,1755345599999,22636128.115826,31980,61.43143,7214340.6130538,0,2025-08-16 11:00:00+00:00,2025-08-16 11:59:59.999000+00:00,BTCUSDT,1h
1755345600000,117378.52,117747.36,117327.63,117747.36,348.10374,1755349199999,40913874.1088101,61512,161.08805,18934506.9871161,0,2025-08-16 12:00:00+00:00,2025-08-16 12:59:59.999000+00:00,BTCUSDT,1h
1755349200000,117747.35,117799.99,117582.29,117623.52,365.37584,1755352799999,43008539.6140478,50297,155.18644,18268097.516005,0,2025-08-16 13:00:00+00:00,2025-08-16 13:59:59.999000+00:00,BTCUSDT,1h
1755352800000,117623.53,117771.4,117550.0,117771.39,253.05868,1755356399999,29780126.9747183,57145,137.72195,16207812.9618993,0,2025-08-16 14:00:00+00:00,2025-08-16 14:59:59.999000+00:00,BTCUSDT,1h
1755356400000,117771.4,117825.0,117621.1,117676.7,224.96201,1755359999999,26486399.36567,41028,127.96453,15065092.1265493,0,2025-08-16 15:00:00+00:00,2025-08-16 15:59:59.999000+00:00,BTCUSDT,1h
1755360000000,117676.7,117817.65,117676.7,117747.65,389.81984,1755363599999,45903860.213695,36888,189.02095,22258085.7429575,0,2025-08-16 16:00:00+00:00,2025-08-16 16:59:59.999000+00:00,BTCUSDT,1h
1755363600000,117747.64,117747.65,117651.72,117693.0,181.46105,1755367199999,21359258.1968368,31243,92.37062,10872468.5482342,0,2025-08-16 17:00:00+00:00,2025-08-16 17:59:59.999000+00:00,BTCUSDT,1h
1755367200000,117692.99,117757.06,117629.94,117685.79,112.36973,1755370799999,13224314.3914493,27877,49.86411,5868287.7336848,0,2025-08-16 18:00:00+00:00,2025-08-16 18:59:59.999000+00:00,BTCUSDT,1h
1755370800000,117685.78,117771.4,117652.92,117672.12,133.77621,1755374399999,15746525.7348018,25426,55.00848,6474674.0157039,0,2025-08-16 19:00:00+00:00,2025-08-16 19:59:59.999000+00:00,BTCUSDT,1h
1755374400000,117672.13,117713.51,117522.01,117655.41,155.93762,1755377999999,18347361.6343551,30029,51.72836,6085877.9011799,0,2025-08-16 20:00:00+00:00,2025-08-16 20:59:59.999000+00:00,BTCUSDT,1h
1755378000000,117655.41,117655.42,117433.33,117452.21,152.99321,1755381599999,17985889.6363584,28562,48.39356,5689177.643562,0,2025-08-16 21:00:00+00:00,2025-08-16 21:59:59.999000+00:00,BTCUSDT,1h
1755381600000,117452.21,117552.0,117219.34,117460.56,325.20777,1755385199999,38181254.4338382,52330,123.09023,14450746.449868,0,2025-08-16 22:00:00+00:00,2025-08-16 22:59:59.999000+00:00,BTCUSDT,1h
1755385200000,117460.57,117475.07,117278.23,117380.66,198.79271,1755388799999,23333411.6966243,35004,65.86413,7731323.5162197,0,2025-08-16 23:00:00+00:00,2025-08-16 23:59:59.999000+00:00,BTCUSDT,1h
1755388800000,117380.66,117419.45,117255.18,117255.19,159.66726,1755392399999,18733272.2122848,62373,60.52747,7100894.6429771,0,2025-08-17 00:00:00+00:00,2025-08-17 00:59:59.999000+00:00,BTCUSDT,1h
1755392400000,117255.18,117491.44,117172.21,117439.97,244.13312,1755395999999,28645345.5283091,46933,113.17935,13279221.9688495,0,2025-08-17 01:00:00+00:00,2025-08-17 01:59:59.999000+00:00,BTCUSDT,1h
1755396000000,117439.97,117624.55,117381.39,117606.0,157.36164,1755399599999,18490714.6320033,39402,91.84754,10792551.7058419,0,2025-08-17 02:00:00+00:00,2025-08-17 02:59:59.999000+00:00,BTCUSDT,1h
1755399600000,117606.0,117771.37,117505.93,117684.95,209.36889,1755403199999,24628575.3775334,28735,100.59419,11834305.7684514,0,2025-08-17 03:00:00+00:00,2025-08-17 03:59:59.999000+00:00,BTCUSDT,1h
1755403200000,117684.96,118187.28,117684.95,118076.11,372.88806,1755406799999,43964625.5003371,51432,231.99921,27357136.9743082,0,2025-08-17 04:00:00+00:00,2025-08-17 04:59:59.999000+00:00,BTCUSDT,1h
1755406800000,118076.12,118230.82,118000.0,118000.01,296.61443,1755410399999,35033184.097149,56717,175.84247,20769377.9200196,0,2025-08-17 05:00:00+00:00,2025-08-17 05:59:59.999000+00:00,BTCUSDT,1h
1755410400000,118000.0,118118.0,117905.37,117923.99,232.28871,1755413999999,27410483.8151175,35624,80.72129,9524106.1949148,0,2025-08-17 06:00:00+00:00,2025-08-17 06:59:59.999000+00:00,BTCUSDT,1h
1755414000000,117924.0,118030.15,117843.74,118005.98,207.89215,1755417599999,24523214.4982279,33670,101.72095,11997934.6114938,0,2025-08-17 07:00:00+00:00,2025-08-17 07:59:59.999000+00:00,BTCUSDT,1h
1755417600000,118005.98,118399.99,117922.0,118366.06,337.81576,1755421199999,39923688.0088349,49906,228.10261,26954559.0543521,0,2025-08-17 08:00:00+00:00,2025-08-17 08:59:59.999000+00:00,BTCUSDT,1h
1755421200000,118366.05,118484.0,118235.0,118345.99,330.30362,1755424799999,39089204.3604779,70090,164.52443,19472000.2272079,0,2025-08-17 09:00:00+00:00,2025-08-17 09:59:59.999000+00:00,BTCUSDT,1h
1755424800000,118345.99,118393.35,118190.0,118393.34,170.26339,1755428399999,20137477.778864,45048,73.7716,8725208.2614921,0,2025-08-17 10:00:00+00:00,2025-08-17 10:59:59.999000+00:00,BTCUSDT,1h
1755428400000,118393.34,118393.35,118270.8,118308.01,169.29272,1755431999999,20032887.1863976,32417,83.66797,9899986.5329212,0,2025-08-17 11:00:00+00:00,2025-08-17 11:59:59.999000+00:00,BTCUSDT,1h
1755432000000,118308.0,118356.62,118134.51,118162.6,183.56593,1755435599999,21708845.7506987,33855,83.49659,9875279.6675852,0,2025-08-17 12:00:00+00:00,2025-08-17 12:59:59.999000+00:00,BTCUSDT,1h
1755435600000,118162.61,118575.0,118059.12,118429.99,396.26094,1755439199999,46861578.0888314,60712,169.00446,19997834.4896177,0,2025-08-17 13:00:00+00:00,2025-08-17 13:59:59.999000+00:00,BTCUSDT,1h
1755439200000,118429.99,118473.66,118150.0,118150.01,189.61777,1755442799999,22428148.1711933,48215,64.62454,7643665.762601,0,2025-08-17 14:00:00+00:00,2025-08-17 14:59:59.999000+00:00,BTCUSDT,1h
1755442800000,118150.01,118263.9,118137.25,118246.16,204.82807,1755446399999,24210389.8846205,35723,102.9891,12172836.805889,0,2025-08-17 15:00:00+00:00,2025-08-17 15:59:59.999000+00:00,BTCUSDT,1h
1755446400000,118246.15,118316.01,117700.7,117834.56,488.38516,1755449999999,57631308.3804443,92389,197.81686,23344558.2830237,0,2025-08-17 16:00:00+00:00,2025-08-17 16:59:59.999000+00:00,BTCUSDT,1h
1755450000000,117834.55,117934.82,117645.04,117900.0,212.98829,1755453599999,25094143.8445713,59079,100.43407,11832954.5352121,0,2025-08-17 17:00:00+00:00,2025-08-17 17:59:59.999000+00:00,BTCUSDT,1h
1755453600000,117900.01,117947.98,117321.53,117542.01,360.32583,1755457199999,42377568.8911832,61912,143.40816,16863901.833462,0,2025-08-17 18:00:00+00:00,2025-08-17 18:59:59.999000+00:00,BTCUSDT,1h
1755457200000,117542.01,117749.12,117468.0,117570.07,264.4763,1755460799999,31101672.541454,57558,128.65902,15130119.4656339,0,2025-08-17 19:00:00+00:00,2025-08-17 19:59:59.999000+00:00,BTCUSDT,1h
1755460800000,117570.07,117749.32,117508.49,117599.44,141.19933,1755464399999,16610610.1597143,28415,58.24384,6851797.654017,0,2025-08-17 20:00:00+00:00,2025-08-17 20:59:59.999000+00:00,BTCUSDT,1h
1755464400000,117599.44,117781.38,117599.43,117700.0,104.468,1755467999999,12293022.2701854,27150,49.01578,5768088.1889533,0,2025-08-17 21:00:00+00:00,2025-08-17 21:59:59.999000+00:00,BTCUSDT,1h
1755468000000,117700.01,117995.37,117688.5,117954.99,232.19191,1755471599999,27361333.011824,63811,122.20909,14401075.0114201,0,2025-08-17 22:00:00+00:00,2025-08-17 22:59:59.999000+00:00,BTCUSDT,1h
1755471600000,117955.0,117978.42,117371.65,117405.01,232.44464,1755475199999,27337903.9135504,56397,78.33054,9210052.5301208,0,2025-08-17 23:00:00+00:00,2025-08-17 23:59:59.999000+00:00,BTCUSDT,1h
1755475200000,117405.01,117543.75,117020.0,117290.19,640.08542,1755478799999,75054544.6297108,134779,273.13843,32029271.1462051,0,2025-08-18 00:00:00+00:00,2025-08-18 00:59:59.999000+00:00,BTCUSDT,1h
1755478800000,117290.2,117409.87,116166.03,116269.54,1892.28591,1755482399999,220754954.1901514,311502,790.04729,92170655.4479058,0,2025-08-18 01:00:00+00:00,2025-08-18 01:59:59.999000+00:00,BTCUSDT,1h
1755482400000,116269.53,116339.61,115292.67,115453.24,2015.07156,1755485999999,233396228.9124506,322853,869.42349,100686300.6210378,0,2025-08-18 02:00:00+00:00,2025-08-18 02:59:59.999000+00:00,BTCUSDT,1h
1755486000000,115452.0,115636.89,115000.0,115319.0,1253.98009,1755489599999,144575203.444205,204594,523.78631,60397583.5660794,0,2025-08-18 03:00:00+00:00,2025-08-18 03:59:59.999000+00:00,BTCUSDT,1h
1755489600000,115319.0,115533.89,115079.91,115469.51,597.83019,1755493199999,68955453.1841737,102562,263.17589,30356882.8120795,0,2025-08-18 04:00:00+00:00,2025-08-18 04:59:59.999000+00:00,BTCUSDT,1h
1755493200000,115469.52,115688.0,115000.0,115687.99,763.17629,1755496799999,88062694.5035268,118896,318.91041,36812240.2782196,0,2025-08-18 05:00:00+00:00,2025-08-18 05:59:59.999000+00:00,BTCUSDT,1h
1755496800000,115687.99,115712.49,114878.71,115245.56,1274.28433,1755500399999,146798856.9844808,225381,458.99605,52882819.1573962,0,2025-08-18 06:00:00+00:00,2025-08-18 06:59:59.999000+00:00,BTCUSDT,1h
1755500400000,115245.56,115477.2,115186.56,115205.98,798.13334,1755503999999,92049073.2063953,124012,364.74516,42066746.8458279,0,2025-08-18 07:00:00+00:00,2025-08-18 07:59:59.999000+00:00,BTCUSDT,1h
1755504000000,115205.99,115402.51,115068.58,115135.43,582.2051,1755507599999,67089332.5137744,123534,227.07074,26167886.1302531,0,2025-08-18 08:00:00+00:00,2025-08-18 08:59:59.999000+00:00,BTCUSDT,1h
1755507600000,115135.43,115135.44,114640.14,115038.46,1245.97423,1755511199999,143147540.2148325,195924,464.88252,53401237.9316325,0,2025-08-18 09:00:00+00:00,2025-08-18 09:59:59.999000+00:00,BTCUSDT,1h
1755511200000,115038.46,115261.69,114985.0,115058.58,567.82403,1755514799999,65377860.1588289,102526,313.20416,36061418.1367763,0,2025-08-18 10:00:00+00:00,2025-08-18 10:59:59.999000+00:00,BTCUSDT,1h
1755514800000,115058.58,115127.54,114860.62,114947.27,397.98648,1755518399999,45762085.8519197,63379,154.09265,17717488.5737213,0,2025-08-18 11:00:00+00:00,2025-08-18 11:59:59.999000+00:00,BTCUSDT,1h
1755518400000,114947.27,115520.0,114902.94,115519.99,477.46603,1755521999999,54994961.5445559,97363,249.93265,28790597.8293322,0,2025-08-18 12:00:00+00:00,2025-08-18 12:59:59.999000+00:00,BTCUSDT,1h
1755522000000,115520.0,115736.54,114825.0,114839.13,824.85948,1755525599999,95224354.9154115,209378,352.33976,40692672.829677,0,2025-08-18 13:00:00+00:00,2025-08-18 13:59:59.999000+00:00,BTCUSDT,1h
1755525600000,114839.14,115633.73,114839.14,115633.73,673.6191,1755529199999,77571324.154612,182771,351.47905,40477532.8535559,0,2025-08-18 14:00:00+00:00,2025-08-18 14:59:59.999000+00:00,BTCUSDT,1h
1755529200000,115633.72,116186.97,115402.0,116145.34,796.23484,1755532799999,92199432.5159806,161404,502.42038,58172786.1523301,0,2025-08-18 15:00:00+00:00,2025-08-18 15:59:59.999000+00:00,BTCUSDT,1h
1755532800000,116145.34,116350.0,115818.86,115962.24,496.59282,1755536399999,57646641.3074646,139741,185.78991,21572614.6852942,0,2025-08-18 16:00:00+00:00,2025-08-18 16:59:59.999000+00:00,BTCUSDT,1h
1755536400000,115962.24,116800.0,115962.23,116428.99,713.09082,1755539999999,83082579.1403654,126348,315.12226,36710879.7891228,0,2025-08-18 17:00:00+00:00,2025-08-18 17:59:59.999000+00:00,BTCUSDT,1h
1755540000000,116428.98,116579.16,116238.71,116481.81,239.93978,1755543599999,27931305.3028421,63406,96.91831,11282586.1701426,0,2025-08-18 18:00:00+00:00,2025-08-18 18:59:59.999000+00:00,BTCUSDT,1h
1755543600000,116481.8,116639.35,116204.0,116313.99,281.74931,1755547199999,32787742.9535577,89330,117.80467,13711587.9844562,0,2025-08-18 19:00:00+00:00,2025-08-18 19:59:59.999000+00:00,BTCUSDT,1h
1755547200000,116314.0,116529.5,115980.32,116407.99,349.12342,1755550799999,40599477.1790124,70403,135.48394,15759576.6929993,0,2025-08-18 20:00:00+00:00,2025-08-18 20:59:59.999000+00:00,BTCUSDT,1h
1755550800000,116407.99,116675.67,116403.76,116648.99,230.40574,1755554399999,26850247.9637073,44400,110.68415,12898516.1736235,0,2025-08-18 21:00:00+00:00,2025-08-18 21:59:59.999000+00:00,BTCUSDT,1h
1755554400000,116649.0,116980.0,116394.12,116399.99,316.21157,1755557999999,36936654.1760155,69243,122.99542,14369888.0584396,0,2025-08-18 22:00:00+00:00,2025-08-18 22:59:59.999000+00:00,BTCUSDT,1h
1755558000000,116400.0,116564.38,116089.0,116227.05,317.80966,1755561599999,36965536.5238026,62551,85.26307,9919209.6226406,0,2025-08-18 23:00:00+00:00,2025-08-18 23:59:59.999000+00:00,BTCUSDT,1h
1755561600000,116227.05,116563.55,115516.82,116563.13,597.52684,1755565199999,69360320.0559427,189443,276.42351,32096135.5016407,0,2025-08-19 00:00:00+00:00,2025-08-19 00:59:59.999000+00:00,BTCUSDT,1h
1755565200000,116563.12,116725.69,115710.03,115798.0,461.06933,1755568799999,53526470.1350913,129343,136.79477,15892504.3804164,0,2025-08-19 01:00:00+00:00,2025-08-19 01:59:59.999000+00:00,BTCUSDT,1h
1755568800000,115798.0,116051.0,115635.63,115747.08,344.75966,1755572399999,39932525.9097958,107274,161.22635,18676377.1941103,0,2025-08-19 02:00:00+00:00,2025-08-19 02:59:59.999000+00:00,BTCUSDT,1h
1755572400000,115747.09,115771.98,114787.23,114810.0,987.54165,1755575999999,113704181.5624411,203555,399.83628,46031238.6293849,0,2025-08-19 03:00:00+00:00,2025-08-19 03:59:59.999000+00:00,BTCUSDT,1h
1755576000000,114810.01,115372.55,114366.0,115305.99,973.09499,1755579599999,111724537.9853232,219633,471.45271,54138669.3418407,0,2025-08-19 04:00:00+00:00,2025-08-19 04:59:59.999000+00:00,BTCUSDT,1h
1755579600000,115306.0,115483.24,114944.16,114972.9,406.89708,1755583199999,46884065.7564206,122016,182.10002,20985379.8804292,0,2025-08-19 05:00:00+00:00,2025-08-19 05:59:59.999000+00:00,BTCUSDT,1h
1755583200000,114972.9,115219.99,114914.26,115019.99,394.62483,1755586799999,45390383.9878152,102750,191.79721,22061688.4835068,0,2025-08-19 06:00:00+00:00,2025-08-19 06:59:59.999000+00:00,BTCUSDT,1h
1755586800000,115019.99,115056.0,114600.74,114978.14,724.50631,1755590399999,83171846.8425281,119008,315.89158,36269994.073772,0,2025-08-19 07:00:00+00:00,2025-08-19 07:59:59.999000+00:00,BTCUSDT,1h
1755590400000,114978.15,115300.0,114804.0,115186.48,489.77403,1755593999999,56324757.4117837,88374,306.36501,35228531.1637477,0,2025-08-19 08:00:00+00:00,2025-08-19 08:59:59.999000+00:00,BTCUSDT,1h
1755594000000,115186.47,115488.27,115185.92,115322.7,443.60844,1755597599999,51178210.467992,89722,261.2515,30140397.2145022,0,2025-08-19 09:00:00+00:00,2025-08-19 09:59:59.999000+00:00,BTCUSDT,1h
1755597600000,115322.69,115577.6,115317.92,115400.0,241.6168,1755601199999,27895135.0105099,68541,119.18779,13761277.3900374,0,2025-08-19 10:00:00+00:00,2025-08-19 10:59:59.999000+00:00,BTCUSDT,1h
1755601200000,115400.0,115650.0,115400.0,115508.71,296.0435,1755604799999,34207820.2415453,51392,156.57266,18092952.3334395,0,2025-08-19 11:00:00+00:00,2025-08-19 11:59:59.999000+00:00,BTCUSDT,1h
1755604800000,115508.71,115617.84,115282.7,115599.99,338.93222,1755608399999,39138169.7841354,76171,182.48326,21072638.5139258,0,2025-08-19 12:00:00+00:00,2025-08-19 12:59:59.999000+00:00,BTCUSDT,1h
1755608400000,115600.0,115875.84,114869.6,115192.0,928.5804,1755611999999,107156050.7272402,208318,431.03683,49761383.8346239,0,2025-08-19 13:00:00+00:00,2025-08-19 13:59:59.999000+00:00,BTCUSDT,1h
1755612000000,115192.0,115378.82,113770.34,113882.66,2263.58751,1755615599999,258536311.3310114,327903,1051.82673,120138357.3990566,0,2025-08-19 14:00:00+00:00,2025-08-19 14:59:59.999000+00:00,BTCUSDT,1h
1755615600000,113882.66,114177.58,113587.68,113786.38,1763.36303,1755619199999,200766758.37547073,244757,878.47973,100037961.8991553,0,2025-08-19 15:00:00+00:00,2025-08-19 15:59:59.999000+00:00,BTCUSDT,1h
1755619200000,113786.39,113897.58,113346.28,113388.3,959.63398,1755622799999,109044603.4656016,188177,451.382,51295883.6474664,0,2025-08-19 16:00:00+00:00,2025-08-19 16:59:59.999000+00:00,BTCUSDT,1h
1755622800000,113388.31,113596.07,113107.07,113520.11,1084.66267,1755626399999,122976817.4156096,167924,590.16435,66925106.9022366,0,2025-08-19 17:00:00+00:00,2025-08-19 17:59:59.999000+00:00,BTCUSDT,1h
1755626400000,113520.11,113520.11,112837.11,113069.61,889.38987,1755629999999,100634816.6150068,115961,448.93041,50816525.028663,0,2025-08-19 18:00:00+00:00,2025-08-19 18:59:59.999000+00:00,BTCUSDT,1h
1755630000000,113069.61,113552.03,112767.06,113132.48,850.664,1755633599999,96249337.7084374,119014,527.63386,59710154.0906664,0,2025-08-19 19:00:00+00:00,2025-08-19 19:59:59.999000+00:00,BTCUSDT,1h
1755633600000,113132.49,113570.44,112927.82,113570.44,496.52563,1755637199999,56244560.0033033,87549,249.64451,28277167.0765759,0,2025-08-19 20:00:00+00:00,2025-08-19 20:59:59.999000+00:00,BTCUSDT,1h
1755637200000,113570.44,113589.48,113413.14,113419.11,316.99786,1755640799999,35984934.1444953,36233,174.27897,19784963.7824794,0,2025-08-19 21:00:00+00:00,2025-08-19 21:59:59.999000+00:00,BTCUSDT,1h
1755640800000,113419.1,113440.43,113060.0,113174.42,1090.07931,1755644399999,123447843.7309245,110353,333.1518,37725890.2984861,0,2025-08-19 22:00:00+00:00,2025-08-19 22:59:59.999000+00:00,BTCUSDT,1h
1755644400000,113174.42,113201.26,112732.58,112872.94,721.9943,1755647999999,81530437.1900413,117771,311.50186,35172367.5342589,0,2025-08-19 23:00:00+00:00,2025-08-19 23:59:59.999000+00:00,BTCUSDT,1h
1755648000000,112872.95,113320.0,112843.14,113215.5,605.5856,1755651599999,68520593.1181481,145817,333.17568,37699271.0384988,0,2025-08-20 00:00:00+00:00,2025-08-20 00:59:59.999000+00:00,BTCUSDT,1h
1755651600000,113215.49,113413.23,112566.01,112996.93,1004.04056,1755655199999,113380746.7077619,195778,368.62097,41623187.457275,0,2025-08-20 01:00:00+00:00,2025-08-20 01:59:59.999000+00:00,BTCUSDT,1h
1755655200000,112996.93,113500.0,112944.68,113438.29,915.27403,1755658799999,103559325.7610319,88603,264.46139,29949223.7379016,0,2025-08-20 02:00:00+00:00,2025-08-20 02:59:59.999000+00:00,BTCUSDT,1h
1755658800000,113438.29,113636.13,113319.45,113525.91,591.80557,1755662399999,67170849.2904438,79964,197.75511,22442789.017587,0,2025-08-20 03:00:00+00:00,2025-08-20 03:59:59.999000+00:00,BTCUSDT,1h
1755662400000,113525.9,113700.0,113460.29,113633.47,351.01236,1755665999999,39875050.8021333,58811,198.48371,22548900.8623638,0,2025-08-20 04:00:00+00:00,2025-08-20 04:59:59.999000+00:00,BTCUSDT,1h
1755666000000,113633.47,113767.44,113464.02,113708.0,305.42814,1755669599999,34702303.1456885,47468,126.4193,14364731.3294934,0,2025-08-20 05:00:00+00:00,2025-08-20 05:59:59.999000+00:00,BTCUSDT,1h
1755669600000,113707.99,113734.23,113500.0,113653.28,284.56575,1755673199999,32337733.1136689,50453,119.40852,13569447.5672829,0,2025-08-20 06:00:00+00:00,2025-08-20 06:59:59.999000+00:00,BTCUSDT,1h
1755673200000,113653.28,113837.93,113432.0,113490.13,426.40857,1755676799999,48464880.2044387,69654,239.12279,27180047.2983158,0,2025-08-20 07:00:00+00:00,2025-08-20 07:59:59.999000+00:00,BTCUSDT,1h
1755676800000,113490.14,114016.77,113401.0,114010.0,1021.52601,1755680399999,116275216.6709669,105121,508.09767,57834061.3892008,0,2025-08-20 08:00:00+00:00,2025-08-20 08:59:59.999000+00:00,BTCUSDT,1h
1755680400000,114010.0,114010.01,113628.65,113699.98,464.52912,1755683999999,52878614.9311673,75427,195.12428,22211422.7938734,0,2025-08-20 09:00:00+00:00,2025-08-20 09:59:59.999000+00:00,BTCUSDT,1h
1755684000000,113699.98,113869.5,113587.68,113792.2,310.8205,1755687599999,35347965.4335692,61274,143.7039,16342715.673779,0,2025-08-20 10:00:00+00:00,2025-08-20 10:59:59.999000+00:00,BTCUSDT,1h
1755687600000,113792.19,113859.26,113060.08,113666.68,555.63081,1755691199999,63016289.2227388,136155,219.67819,24913350.283951,0,2025-08-20 11:00:00+00:00,2025-08-20 11:59:59.999000+00:00,BTCUSDT,1h
1755691200000,113666.69,113944.0,113512.88,113659.01,643.44169,1755694799999,73211423.3521075,137919,239.15843,27212479.7928282,0,2025-08-20 12:00:00+00:00,2025-08-20 12:59:59.999000+00:00,BTCUSDT,1h
1755694800000,113659.01,113659.01,112600.0,112693.15,1099.37126,1755698399999,124332344.1469304,272772,434.52553,49145119.8002098,0,2025-08-20 13:00:00+00:00,2025-08-20 13:59:59.999000+00:00,BTCUSDT,1h
1755698400000,112693.14,113854.34,112380.0,113465.84,1578.65617,1755701999999,178399789.1266761,335796,766.02592,86628081.4455189,0,2025-08-20 14:00:00+00:00,2025-08-20 14:59:59.999000+00:00,BTCUSDT,1h
1755702000000,113465.84,114326.35,113229.43,113353.94,1283.96286,1755705599999,146334487.9465513,234156,683.36471,77891850.6471579,0,2025-08-20 15:00:00+00:00,2025-08-20 15:59:59.999000+00:00,BTCUSDT,1h
1755705600000,113353.94,114309.16,113278.49,113839.99,769.22274,1755709199999,87579773.1490971,194713,393.38811,44775418.9813271,0,2025-08-20 16:00:00+00:00,2025-08-20 16:59:59.999000+00:00,BTCUSDT,1h
1755709200000,113839.99,114444.0,113781.16,114197.53,577.51878,1755712799999,65889555.5835289,144016,323.73722,36940470.4957433,0,2025-08-20 17:00:00+00:00,2025-08-20 17:59:59.999000+00:00,BTCUSDT,1h
